order_id,order_date,customer_id,region,category,channel,quantity,unit_price,discount,order_value,is_returned
101483,2025-08-17,10008,South,Home,Mobile,4,51.2,0.05,194.56,False
103419,2025-12-12,11001,North,Home,Store,3,36.95,0.1,99.77,False
102069,2025-11-22,11989,South,Electronics,Web,1,203.63,0.0,203.63,False
101893,2025-09-19,10590,East,Electronics,Store,1,159.63,0.1,143.67,False
102854,2025-11-21,12377,North,Electronics,Web,3,172.4,0.1,465.48,False
100150,2025-09-16,10783,West,Electronics,Mobile,1,195.35,0.2,156.28,False
101832,2025-09-22,10809,East,Beauty,Web,1,17.76,0.0,17.76,False
103810,2025-02-17,10290,North,Electronics,Mobile,1,262.79,0.0,262.79,False
100951,2025-03-26,11436,West,Electronics,Mobile,1,218.91,0.0,218.91,False
101688,2025-11-12,10269,West,Electronics,Store,3,158.68,0.1,428.44,False
103045,2025-08-02,12236,South,Beauty,Mobile,1,20.72,0.1,18.65,False
102152,2025-04-21,10221,East,Beauty,Mobile,1,35.02,0.05,33.27,False
101440,2025-01-20,10624,North,Apparel,Mobile,3,17.56,0.0,52.68,False
102768,2025-10-22,11951,North,Beauty,Mobile,3,46.49,0.05,132.5,False
102779,2025-08-11,12214,West,Beauty,Web,1,10.28,0.0,10.28,False
103743,2025-02-21,11680,South,Apparel,Web,1,78.16,0.0,78.16,False
101286,2025-03-03,12126,West,Apparel,Web,2,73.62,0.0,147.24,False
103237,2025-04-20,12272,East,Sports,Web,2,52.07,0.05,98.93,False
101506,2025-07-17,10696,East,Home,Web,2,60.79,0.0,121.58,False
100358,2025-08-20,10100,East,Apparel,Web,1,57.41,0.0,57.41,False
104006,2025-07-10,11266,South,Apparel,Mobile,1,76.06,0.0,76.06,False
101114,2025-06-09,12041,East,Apparel,Web,1,88.28,0.1,79.45,False
104791,2025-12-22,12778,North,Beauty,Mobile,1,24.78,0.05,23.54,False
102392,2025-12-24,10930,West,Apparel,Mobile,2,39.77,0.05,75.56,False
102379,2025-10-22,10033,West,Apparel,Mobile,1,26.42,0.05,25.1,True
102799,2025-03-12,11659,North,Electronics,Web,3,117.97,0.05,336.21,False
103610,2025-06-07,10084,West,Home,Web,4,68.83,0.1,247.79,False
102179,2025-03-27,12437,North,Apparel,Web,1,55.01,0.0,55.01,False
103782,2025-06-03,12150,East,Apparel,Web,2,84.78,0.0,169.56,False
104073,2025-10-18,11313,North,Electronics,Mobile,1,139.73,0.0,-1.0,False
102470,2025-03-07,11379,South,Home,Web,3,47.69,0.0,143.07,False
102117,2025-05-14,11396,North,Home,Store,2,49.06,0.1,88.31,False
103731,2025-06-05,10974,South,Electronics,Mobile,1,294.56,0.1,265.1,False
101774,2025-06-21,12974,North,Home,Web,2,75.72,0.05,143.87,False
103055,2025-05-10,11152,North,Home,Mobile,2,27.34,0.0,54.68,False
102995,2025-12-20,11795,West,Beauty,Mobile,1,38.28,0.0,38.28,False
101227,2025-11-01,11674,North,Home,Mobile,3,61.76,0.0,185.28,False
104505,2025-08-18,10861,East,Apparel,Mobile,1,31.34,0.0,31.34,False
102835,2025-04-06,11881,East,Beauty,Web,2,15.98,0.1,28.76,False
101732,2025-12-01,11512,South,Electronics,Web,1,186.15,0.0,186.15,False
102950,2025-04-14,11788,West,Home,Web,2,66.7,0.0,133.4,False
103658,2025-07-27,11054,North,Beauty,Mobile,1,24.99,0.0,24.99,False
102639,2025-12-04,10242,South,Apparel,Web,5,54.68,0.1,246.06,True
104366,2025-12-23,12858,South,Home,Web,2,53.81,0.1,96.86,False
104769,2025-03-09,12859,North,Sports,Web,1,160.19,0.0,160.19,False
104116,2025-03-18,12858,East,Electronics,Mobile,1,266.03,0.0,266.03,False
103457,2025-09-24,12081,South,Home,Web,1,55.43,0.0,55.43,False
104804,2025-02-25,11549,West,Electronics,Web,2,92.51,0.05,175.77,False
104831,2025-10-11,12568,North,Apparel,Mobile,3,22.2,0.05,63.27,False
104193,2025-01-27,10522,East,Home,Mobile,1,34.16,0.0,34.16,False
103247,2025-12-16,12611,North,Beauty,Mobile,2,17.03,0.0,34.06,False
100420,2025-02-03,12220,West,Beauty,Store,1,18.69,0.0,18.69,False
100761,2025-07-21,11910,South,Electronics,Web,1,173.4,0.0,173.4,True
102208,2025-05-07,12598,East,Beauty,Web,1,20.0,0.0,20.0,False
104775,2025-12-25,12885,North,Apparel,Web,3,44.93,0.05,128.05,False
104003,2025-12-22,11097,West,Apparel,Web,1,58.49,0.1,52.64,True
103727,2025-11-16,12566,North,Electronics,Web,1,328.14,0.0,328.14,False
100340,2025-01-04,10762,South,Beauty,Web,1,28.87,0.0,28.87,False
102160,2025-10-26,10441,North,Electronics,Store,4,418.53,0.0,1674.12,False
104420,2025-10-03,10055,East,Home,Web,1,43.45,0.0,43.45,False
103582,2025-09-02,11061,,Apparel,Web,1,34.18,0.2,27.34,True
100884,2025-08-25,11859,West,Apparel,Web,1,40.67,0.1,36.6,False
103823,2025-05-17,12276,North,Beauty,Web,1,7.93,0.0,7.93,False
103543,2025-12-26,12366,West,Home,Mobile,1,105.45,0.0,105.45,False
102054,2025-01-10,12022,North,Home,Mobile,3,37.24,0.0,111.72,False
100392,2025-03-08,11245,East,Sports,Store,1,77.21,0.0,77.21,False
102706,2025-01-03,10473,South,Apparel,Mobile,1,54.26,0.0,54.26,False
104967,2025-11-10,11075,North,Home,Store,1,61.46,0.0,61.46,False
103671,2025-12-24,11512,South,Electronics,Web,3,158.86,0.0,476.58,False
104692,2025-09-08,12167,North,Beauty,Web,1,19.71,0.2,15.77,False
100098,2025-05-25,12452,South,Home,Store,1,89.34,0.05,84.87,False
100890,2025-10-01,10966,North,Home,Mobile,2,140.69,0.1,253.24,False
101916,2025-03-25,10222,North,Apparel,Store,1,44.05,0.1,39.64,False
101039,2025-08-01,12585,,Home,Web,4,73.06,0.0,292.24,False
104979,2025-06-10,12268,North,Electronics,Mobile,1,358.01,0.0,358.01,False
104646,2025-12-16,10239,South,Home,Mobile,2,128.97,0.1,232.15,False
104667,2025-10-17,11527,South,Electronics,Web,1,113.28,0.0,113.28,False
103126,2025-11-06,11770,North,Beauty,Mobile,1,47.97,0.2,38.38,True
104136,2025-10-19,12353,North,Apparel,Web,2,88.18,0.0,176.36,False
104397,2025-06-11,12412,West,Apparel,Mobile,1,44.22,0.2,35.38,False
102701,2025-07-19,12517,North,Beauty,Mobile,1,34.41,0.0,34.41,False
102838,2025-02-13,11065,West,Home,Mobile,1,106.14,0.1,95.53,False
100670,2025-12-17,11119,North,Sports,Mobile,2,105.91,0.0,211.82,False
100713,2025-04-12,10761,North,Beauty,Web,1,18.22,0.0,18.22,False
104657,2025-11-16,10139,North,Beauty,Web,2,28.57,0.2,45.71,False
102700,2025-09-23,10089,North,Sports,Web,1,67.02,0.2,53.62,False
101489,2025-08-05,12975,North,Apparel,Web,2,29.08,0.2,46.53,True
100416,2025-05-20,10242,South,Apparel,Mobile,2,21.82,0.0,43.64,False
102464,2025-06-27,12666,West,Apparel,Web,2,30.09,0.0,60.18,True
102234,2025-04-26,12747,East,Apparel,Mobile,4,27.81,0.0,111.24,False
101283,2025-07-11,10768,East,Home,Mobile,3,23.08,0.2,55.39,False
101209,2025-12-22,10499,East,Electronics,Mobile,1,211.99,0.0,211.99,False
102053,2025-11-26,11881,East,Home,Web,1,34.85,0.1,31.36,False
102811,2025-10-22,10863,North,Electronics,Web,1,268.81,0.0,268.81,True
101539,2025-12-26,11275,West,Home,Web,1,32.89,0.0,32.89,False
104585,2025-12-04,11058,South,Apparel,Web,2,75.19,0.0,150.38,False
103474,2025-04-06,11877,South,Electronics,Store,1,194.87,0.05,185.13,False
103526,2025-10-13,12427,East,Apparel,Web,2,36.41,0.1,65.54,False
104410,2025-12-16,12724,South,Sports,Web,3,116.46,0.1,314.44,False
102604,2025-11-08,10912,West,Sports,Store,2,104.74,0.05,199.01,False
103468,2025-07-26,11002,South,Electronics,Web,3,176.64,0.0,529.92,False
100572,2025-01-05,11844,East,Sports,Mobile,3,48.71,0.1,131.52,False
102114,2025-12-05,12498,North,Electronics,Mobile,1,236.99,0.1,213.29,False
100734,2025-06-09,12249,East,Apparel,Web,1,33.88,0.0,33.88,False
103150,2025-07-24,12050,South,Apparel,Web,1,34.4,0.0,34.4,False
102936,2025-07-04,11851,North,Electronics,Web,1,230.18,0.0,230.18,False
101457,2025-01-05,11452,North,Electronics,Store,2,179.76,0.0,359.52,False
103395,2025-11-08,12888,North,Beauty,Store,1,35.06,0.2,28.05,False
103861,2025-12-21,10660,North,Apparel,Store,1,34.48,0.0,34.48,False
101258,2025-01-16,11535,North,Beauty,Web,1,47.76,0.05,45.37,False
100400,2025-06-08,12297,East,Apparel,Web,1,35.97,0.1,32.37,False
102958,2025-12-17,10515,North,Apparel,Mobile,3,69.66,0.05,198.53,False
104149,2025-10-14,11290,North,Electronics,Store,3,153.26,0.0,459.78,False
100398,2025-05-23,12671,East,Home,Web,1,27.26,0.1,24.53,False
101806,2025-01-05,11269,South,Electronics,Mobile,1,205.57,0.05,195.29,False
103874,2025-04-22,12890,West,Sports,Store,2,57.49,0.0,114.98,False
101895,2025-03-02,10786,South,Electronics,Web,1,192.67,0.0,192.67,True
101698,2025-12-18,12909,East,Electronics,Web,1,116.68,0.0,116.68,False
100993,2025-09-05,10722,North,Beauty,Mobile,2,14.94,0.0,29.88,False
101257,2025-07-26,10980,North,Beauty,Web,1,63.66,0.0,63.66,False
100814,2025-06-05,12673,North,Home,Web,1,69.41,0.1,62.47,False
100019,2025-04-23,10976,North,Electronics,Mobile,2,117.78,0.0,235.56,False
102103,2025-10-10,12811,North,Beauty,Web,2,10.35,0.1,18.63,True
103836,2025-12-22,10415,West,Home,Mobile,4,70.09,0.0,280.36,False
100891,2025-08-06,11371,North,Electronics,Store,4,180.98,0.05,687.72,False
100648,2025-11-10,12384,South,Apparel,Web,1,33.66,0.05,31.98,False
104265,2025-12-09,10947,East,Home,Mobile,1,49.23,0.0,49.23,False
101662,2025-11-05,12050,North,Beauty,Mobile,1,10.84,0.0,10.84,False
101982,2025-05-12,12439,West,Apparel,Store,2,16.39,0.0,32.78,False
101035,2025-01-16,11684,West,Electronics,Web,2,138.55,0.0,277.1,False
101185,2025-09-04,10102,South,Electronics,Mobile,1,282.39,0.0,282.39,False
100219,2025-11-01,12148,East,Beauty,Mobile,1,55.1,0.2,44.08,False
103164,2025-12-17,10382,North,Electronics,Mobile,1,168.96,0.0,168.96,True
100280,2025-12-01,11475,South,Apparel,Mobile,1,50.45,0.0,50.45,False
104166,2025-08-05,11581,East,Home,Store,4,35.76,0.0,143.04,False
100133,2025-08-25,12917,South,Home,Mobile,1,35.25,0.0,35.25,False
104153,2025-08-01,11436,South,Sports,Mobile,2,96.52,0.0,193.04,False
103027,2025-10-08,10795,East,Apparel,Mobile,3,18.9,0.0,56.7,False
104487,2025-12-24,12077,East,Apparel,Web,2,53.2,0.1,95.76,False
104387,2025-09-21,12882,East,Beauty,Mobile,1,28.5,0.0,28.5,False
101444,2025-10-18,11059,West,Electronics,Mobile,1,178.6,0.2,142.88,False
102502,2025-11-01,10034,East,Home,Web,3,31.41,0.05,89.52,False
104897,2025-12-27,12572,North,Electronics,Mobile,2,263.27,0.0,526.54,False
103615,2025-04-14,12389,North,Home,Store,2,47.13,0.1,84.83,False
101971,2025-05-05,12576,South,Home,Web,3,61.99,0.1,167.37,False
101537,2025-08-21,10943,North,Apparel,Mobile,3,41.07,0.05,117.05,False
100000,2025-03-17,10557,West,Apparel,Web,2,32.28,0.0,64.56,False
104613,2025-12-23,11836,East,Apparel,Mobile,1,82.0,0.0,82.0,False
101868,2025-04-27,10911,North,Sports,Web,1,67.59,0.0,67.59,False
103497,2025-01-16,10121,East,Sports,Mobile,4,153.49,0.0,613.96,False
100600,2025-04-10,12260,South,Beauty,Web,1,63.83,0.0,63.83,True
100701,2025-06-23,11482,North,Electronics,Web,4,221.25,0.1,796.5,False
104342,2025-10-03,12187,East,Beauty,Web,2,67.84,0.1,122.11,False
104031,2025-03-09,11063,East,Home,Web,1,111.3,0.0,111.3,False
101700,2025-06-21,11499,East,Apparel,Store,1,69.12,0.0,69.12,True
102992,2025-04-10,10155,North,Apparel,Mobile,1,23.23,0.05,22.07,False
103262,2025-07-23,12837,East,Electronics,Web,1,255.59,0.1,230.03,False
101788,2025-12-01,11088,East,Beauty,Web,2,20.17,0.0,40.34,False
102120,2025-12-09,12456,North,Sports,Mobile,1,92.28,0.0,92.28,False
103501,2025-12-15,10232,South,Electronics,Mobile,5,106.28,0.0,531.4,False
100854,2025-12-17,10833,South,Apparel,Web,3,65.11,0.0,195.33,False
100487,2025-11-14,10481,North,Apparel,Web,2,29.73,0.05,56.49,False
104056,2025-12-03,11598,North,Home,Mobile,2,70.68,0.05,134.29,False
103734,2025-12-22,10369,South,Apparel,Mobile,2,28.33,0.0,56.66,True
104071,2025-05-26,10837,South,Home,Mobile,5,81.42,0.0,407.1,False
102328,2025-01-15,11434,North,Sports,Mobile,1,126.56,0.05,120.23,False
104503,2025-05-26,11163,South,Home,Mobile,4,39.09,0.2,125.09,False
103723,2025-10-11,11787,North,Home,Web,1,43.69,0.0,43.69,False
103073,2025-12-27,12546,South,Apparel,Web,2,54.06,0.0,108.12,False
102201,2025-12-10,11503,South,Electronics,Web,2,229.47,0.0,458.94,False
103593,2025-12-27,10772,South,Home,Web,2,54.42,0.1,97.96,False
103031,2025-08-27,12191,South,Home,Web,1,35.97,0.0,35.97,False
101949,2025-08-10,11590,South,Beauty,Web,2,24.89,0.1,44.8,False
100413,2025-11-08,12574,South,Home,Mobile,1,30.43,0.0,30.43,False
103415,2025-08-22,10870,East,Sports,Mobile,1,86.05,0.1,77.44,False
104060,2025-12-08,10020,North,Electronics,Web,2,65.3,0.2,104.48,False
101791,2025-11-13,10026,North,Beauty,Store,3,33.92,0.05,96.67,False
103499,2025-10-04,12395,South,Beauty,Web,1,63.46,0.0,63.46,False
101082,2025-05-21,11253,West,Sports,Mobile,1,36.57,0.05,34.74,False
101831,2025-01-21,10120,South,Electronics,Mobile,4,84.45,0.0,337.8,False
104957,2025-05-10,11779,South,Home,Web,1,69.87,0.1,62.88,False
104199,2025-10-11,12236,South,Apparel,Web,4,30.64,0.0,122.56,False
100036,2025-08-22,12726,North,Electronics,Web,1,263.06,0.05,249.91,False
104445,2025-12-23,10316,West,Apparel,Web,2,66.0,0.1,118.8,False
100589,2025-02-08,11790,East,Beauty,Store,1,21.77,0.0,21.77,False
103660,2025-08-05,11859,North,Apparel,Web,3,51.3,0.0,153.9,True
103605,2025-12-25,10154,East,Sports,Web,1,108.91,0.0,108.91,False
104345,2025-09-09,10711,South,Apparel,Web,1,29.39,0.05,27.92,True
100658,2025-05-24,10860,North,Beauty,Web,2,21.6,0.2,34.56,False
103906,2025-10-20,10455,West,Electronics,Mobile,1,90.29,0.0,90.29,False
100020,2025-10-08,10122,West,Beauty,Web,5,20.83,0.0,104.15,True
103218,2025-12-23,11747,South,Home,Mobile,4,81.61,0.05,310.12,True
104161,2025-09-06,10946,North,Apparel,Web,3,37.68,0.1,101.74,False
104674,2025-06-21,12717,North,Apparel,Mobile,1,53.67,0.1,48.3,False
103467,2025-12-09,11491,South,Electronics,Web,2,253.32,0.0,506.64,False
100540,2025-10-12,10952,South,Apparel,Store,2,67.68,0.05,128.59,True
101414,2025-09-05,12916,South,Beauty,Web,4,18.3,0.0,73.2,False
104806,2025-05-24,11200,East,Apparel,Mobile,2,32.06,0.1,57.71,False
104415,2025-07-15,10912,East,Apparel,Store,1,25.99,0.05,24.69,False
102928,2025-07-01,11378,North,Beauty,Mobile,3,19.07,0.0,57.21,False
102632,2025-12-11,10451,East,Home,Web,3,55.32,0.0,165.96,False
100580,2025-10-24,12484,South,Sports,Store,1,70.65,0.0,70.65,False
102209,2025-11-01,10244,South,Apparel,Store,1,44.75,0.0,44.75,False
104264,2025-05-17,12523,North,Electronics,Web,1,242.65,0.0,242.65,False
104839,2025-09-02,11416,South,Apparel,Mobile,2,71.9,0.2,115.04,False
100479,2025-10-16,10524,East,Beauty,Web,1,21.25,0.2,17.0,False
102776,2025-02-09,10519,,Apparel,Web,1,127.1,0.0,127.1,False
101801,2025-03-01,10329,North,Beauty,Web,2,19.66,0.0,39.32,False
100063,2025-12-26,11892,North,Beauty,Store,2,58.05,0.05,110.29,False
103601,2025-08-26,10665,East,Sports,Mobile,1,63.96,0.0,63.96,False
103219,2025-11-13,12348,South,Electronics,Mobile,1,247.92,0.0,247.92,False
103181,2025-12-15,10360,North,Beauty,Web,1,9.93,0.0,9.93,False
104316,2025-11-10,11952,West,Home,Web,1,70.79,0.1,63.71,False
101121,2025-01-26,10746,South,Sports,Web,1,51.77,0.0,51.77,True
100259,2025-08-10,12368,West,Beauty,Mobile,1,24.63,0.0,24.63,False
100705,2025-05-07,12857,West,Electronics,Mobile,3,281.87,0.0,845.61,False
102781,2025-05-09,11836,North,Sports,Store,2,39.39,0.0,78.78,False
100439,2025-12-21,11190,,Sports,Web,2,55.37,0.1,99.67,False
102218,2025-02-15,12855,North,Apparel,Mobile,1,33.21,0.0,33.21,True
102646,2025-08-12,12627,North,Apparel,Mobile,3,45.04,0.05,128.36,False
102801,2025-09-10,11942,North,Beauty,Store,4,13.94,0.0,55.76,False
100924,2025-04-17,11447,East,Home,Mobile,1,35.6,0.0,35.6,False
104776,2025-01-13,10438,East,Home,Web,1,49.75,0.0,49.75,False
101499,2025-05-11,10039,North,Electronics,Web,3,221.72,0.0,665.16,False
101901,2025-06-04,10001,West,Home,Web,1,100.56,0.05,95.53,False
101134,2025-12-20,12945,East,Home,Mobile,1,87.22,0.0,87.22,False
101108,2025-12-21,11669,South,Electronics,Web,1,136.8,0.05,129.96,False
102035,2025-03-02,10292,,Beauty,Mobile,1,17.77,0.0,17.77,False
101731,2025-01-07,10352,West,Apparel,Mobile,2,64.05,0.0,128.1,False
103794,2025-04-05,11628,North,Home,Mobile,1,57.98,0.0,57.98,False
104228,2025-11-10,11473,South,Sports,Web,2,61.39,0.0,122.78,False
100587,2025-03-21,12094,East,Sports,Web,1,93.57,0.05,88.89,False
100768,2025-05-02,11298,East,Sports,Web,1,38.54,0.2,30.83,True
102626,2025-10-24,12937,South,Apparel,Mobile,1,39.84,0.1,35.86,True
101085,2025-01-22,12651,South,Apparel,Web,2,36.57,0.05,69.48,False
103757,2025-12-02,12889,West,Sports,Mobile,1,84.48,0.0,84.48,False
101381,2025-11-09,12316,South,Home,Store,1,63.82,0.05,60.63,False
102766,2025-08-13,10006,East,Beauty,Web,1,28.11,0.0,28.11,False
103783,2025-05-01,12081,North,Sports,Web,1,73.85,0.05,70.16,False
101900,2025-11-16,12029,East,Beauty,Web,3,25.17,0.0,75.51,False
100637,2025-05-19,11074,South,Home,Store,4,63.63,0.0,254.52,True
103085,2025-10-08,12175,South,Home,Web,3,92.36,0.0,277.08,False
104044,2025-06-18,10442,North,Apparel,Web,2,13.45,0.0,26.9,False
102686,2025-09-26,10858,South,Electronics,Mobile,3,143.84,0.0,431.52,False
104019,2025-08-18,11379,North,Sports,Web,1,60.29,0.05,57.28,False
104647,2025-11-03,12677,East,Beauty,Mobile,2,50.82,0.2,81.31,False
102172,2025-05-13,12203,South,Apparel,Mobile,2,38.35,0.0,76.7,False
101648,2025-11-27,10698,South,Electronics,Store,1,101.44,0.05,96.37,False
100062,2025-06-07,10784,West,Beauty,Store,1,9.53,0.0,9.53,False
103634,2025-02-02,12107,East,Apparel,Web,1,26.95,0.1,24.26,False
102670,2025-11-11,11985,South,Beauty,Web,5,34.17,0.0,170.85,False
100157,2025-12-22,12533,South,Apparel,Web,2,50.99,0.1,91.78,False
100438,2025-10-15,11251,South,Apparel,Web,2,50.1,0.0,100.2,False
101272,2025-03-25,12867,North,Apparel,Web,1,96.38,0.0,96.38,True
101932,2025-04-27,10101,South,Electronics,Store,1,140.92,0.05,133.87,False
104074,2025-09-02,11625,South,Apparel,Store,1,27.42,0.0,27.42,False
103809,2025-10-22,12666,South,Apparel,Mobile,1,91.46,0.05,86.89,False
103722,2025-12-04,10692,West,Electronics,Web,2,202.45,0.0,404.9,False
104939,2025-03-05,12663,North,Home,Mobile,1,125.11,0.0,125.11,False
101745,2025-05-20,10618,North,Apparel,Web,2,80.19,0.0,160.38,False
104079,2025-04-26,11558,North,Beauty,Mobile,2,31.49,0.0,62.98,False
104809,2025-08-13,12313,,Electronics,Mobile,5,93.7,0.0,468.5,False
101337,2025-05-09,12879,North,Sports,Web,3,67.43,0.0,202.29,False
103682,2025-01-01,11826,South,Home,Mobile,1,114.16,0.2,91.33,True
103976,2025-03-08,11515,South,Apparel,Mobile,3,79.71,0.0,239.13,False
103110,2025-12-10,10283,North,Electronics,Mobile,3,292.85,0.0,878.55,False
101263,2025-05-01,10772,East,Sports,Web,2,92.93,0.0,185.86,False
100012,2025-01-01,12371,West,Home,Web,4,57.27,0.0,229.08,False
104310,2025-09-05,11662,South,Sports,Mobile,2,51.2,0.0,102.4,False
101966,2025-11-20,12845,East,Apparel,Mobile,1,22.19,0.2,17.75,False
100140,2025-10-18,12947,North,Sports,Mobile,2,79.19,0.05,150.46,False
102968,2025-02-24,12038,North,Home,Web,4,32.03,0.0,128.12,False
103303,2025-11-25,12594,West,Apparel,Web,1,33.39,0.0,33.39,False
103214,2025-07-21,10405,North,Electronics,Store,1,102.12,0.0,102.12,False
104736,2025-11-05,10149,West,Beauty,Web,2,35.12,0.0,70.24,False
103521,2025-03-22,10774,South,Apparel,Store,1,44.08,0.0,44.08,False
101905,2025-02-02,10053,South,Beauty,Mobile,1,25.85,0.1,23.26,False
101054,2025-08-07,11594,West,Beauty,Web,1,33.44,0.0,33.44,False
104354,2025-05-23,11282,South,Beauty,Store,1,22.21,0.0,22.21,False
102886,2025-06-25,12170,South,Apparel,Web,1,55.65,0.0,55.65,False
104702,2025-07-05,12131,South,Electronics,Mobile,3,104.52,0.0,313.56,False
104062,2025-08-20,10391,North,Electronics,Web,1,164.52,0.0,164.52,False
102830,2025-11-07,11029,North,Sports,Web,3,95.16,0.0,285.48,False
101180,2025-06-07,10430,South,Sports,Mobile,1,48.9,0.1,44.01,False
101323,2025-04-18,12061,North,Home,Mobile,4,50.46,0.1,181.66,False
102599,2025-11-22,11534,North,Beauty,Mobile,1,38.04,0.1,34.24,False
101557,2025-10-04,10231,North,Sports,Web,3,61.6,0.0,184.8,False
100109,2025-06-14,10968,North,Electronics,Web,1,152.72,0.0,152.72,False
104479,2025-04-02,11049,North,Sports,Web,1,90.59,0.0,90.59,True
104470,2025-05-19,10223,North,Apparel,Mobile,3,17.32,0.0,51.96,False
103014,2025-10-20,10219,West,Electronics,Web,1,208.2,0.0,208.2,False
101678,2025-10-17,11498,South,Beauty,Web,2,20.17,0.05,38.32,False
100689,2025-09-15,10923,South,Apparel,Store,2,39.59,0.0,79.18,False
101915,2025-11-14,12542,North,Electronics,Mobile,2,191.93,0.0,383.86,False
104991,2025-05-02,12575,East,Apparel,Web,3,46.22,0.0,138.66,False
103600,2025-04-25,11232,North,Home,Web,4,44.2,0.05,167.96,False
104130,2025-11-22,12245,South,Sports,Mobile,3,53.26,0.1,143.8,False
100652,2025-06-23,11284,South,Apparel,Web,3,80.56,0.0,241.68,False
104679,2025-11-18,10512,North,Electronics,Mobile,4,140.81,0.0,563.24,False
102790,2025-12-10,11373,South,Electronics,Mobile,3,320.87,0.0,962.61,False
100590,2025-12-23,12522,East,Electronics,Mobile,1,172.88,0.0,172.88,False
103986,2025-11-02,11460,South,Home,Mobile,2,45.81,0.0,91.62,False
104407,2025-11-07,12276,North,Electronics,Mobile,2,693.11,0.0,1386.22,False
100895,2025-04-07,11115,North,Home,Mobile,2,44.98,0.2,71.97,False
103278,2025-06-11,10237,East,Home,Mobile,1,49.49,0.0,49.49,False
103519,2025-12-22,12865,East,Electronics,Web,2,216.36,0.1,389.45,False
102738,2025-08-23,12590,West,Home,Web,1,63.64,0.0,63.64,False
100127,2025-06-07,11406,East,Apparel,Web,2,22.64,0.0,45.28,False
100117,2025-04-10,11755,North,Home,Web,3,24.48,0.05,69.77,False
101542,2025-10-13,12718,South,Electronics,Mobile,2,147.54,0.1,265.57,False
103196,2025-05-27,11466,East,Sports,Web,2,110.89,0.0,221.78,False
101844,2025-10-09,11221,West,Home,Web,1,54.53,0.1,49.08,True
100514,2025-08-15,10534,North,Apparel,Web,1,45.95,0.05,43.65,False
101610,2025-12-03,12619,West,Electronics,Mobile,1,122.01,0.0,122.01,True
102318,2025-10-04,11351,North,Apparel,Web,1,20.74,0.0,20.74,False
104709,2025-12-21,12454,East,Apparel,Web,2,24.48,0.0,48.96,True
104555,2025-11-02,10025,West,Electronics,Store,1,146.19,0.0,146.19,False
103360,2025-11-10,11256,North,Sports,Store,1,32.41,0.0,32.41,False
103416,2025-05-02,12931,West,Home,Web,1,42.32,0.0,42.32,False
100030,2025-05-20,12219,East,Beauty,Store,1,52.28,0.2,41.82,False
104785,2025-02-21,12454,North,Home,Mobile,2,36.93,0.0,73.86,False
103626,2025-04-10,10081,East,Apparel,Mobile,1,35.91,0.05,34.11,False
101690,2025-08-23,11570,North,Apparel,Mobile,1,72.47,0.0,72.47,False
101398,2025-11-21,10967,West,Electronics,Mobile,1,101.24,0.0,101.24,False
104586,2025-10-11,11274,North,Apparel,Mobile,1,58.43,0.0,58.43,False
102267,2025-11-15,12105,West,Apparel,Web,1,35.62,0.1,32.06,False
104643,2025-08-01,10845,South,Home,Web,1,52.02,0.0,52.02,False
104353,2025-05-27,11717,East,Apparel,Mobile,1,66.23,0.0,66.23,True
102354,2025-06-09,11631,East,Electronics,Web,2,153.82,0.0,307.64,True
101884,2025-11-08,12581,North,Electronics,Web,2,195.41,0.0,390.82,False
100450,2025-05-07,12331,East,Apparel,Mobile,1,15.68,0.0,15.68,False
101561,2025-01-05,12133,North,Apparel,Web,4,54.87,0.0,219.48,False
102990,2025-01-16,12497,North,Apparel,Web,1,31.53,0.0,31.53,False
104054,2025-03-09,10242,South,Electronics,Web,3,127.66,0.0,382.98,False
103194,2025-04-05,11787,East,Beauty,Mobile,2,31.59,0.0,63.18,False
101119,2025-09-06,12742,South,Home,Web,1,66.69,0.0,66.69,False
100324,2025-01-08,11451,North,Sports,Mobile,1,41.89,0.0,41.89,False
102916,2025-12-04,10771,North,Apparel,Web,2,66.77,0.0,133.54,True
100823,2025-08-24,11054,North,Home,Mobile,1,58.06,0.0,58.06,False
101447,2025-08-09,10966,South,Sports,Web,2,52.7,0.0,105.4,False
100456,2025-02-24,12900,South,Home,Web,3,89.98,0.1,242.95,False
100904,2025-11-05,11658,East,Electronics,Mobile,4,300.3,0.0,1201.2,False
104481,2025-11-01,11751,South,Home,Web,1,59.14,0.0,59.14,True
100289,2025-03-26,10038,North,Electronics,Web,1,208.85,0.05,198.41,False
104842,2025-12-12,10105,South,Apparel,Mobile,2,33.4,0.05,63.46,False
101390,2025-06-03,10686,South,Home,Web,2,31.58,0.2,50.53,False
101106,2025-10-11,10367,West,Electronics,Mobile,1,238.08,0.05,226.18,False
101052,2025-08-06,11877,East,Beauty,Mobile,1,46.64,0.0,46.64,False
103182,2025-11-23,10700,South,Apparel,Mobile,2,42.19,0.0,84.38,False
101464,2025-04-25,11710,West,Electronics,Web,1,50.96,0.0,50.96,False
103936,2025-12-01,10672,East,Electronics,Web,1,207.42,0.0,207.42,True
104080,2025-12-09,11025,North,Beauty,Mobile,2,16.09,0.0,32.18,False
104051,2025-02-25,11104,East,Electronics,Mobile,3,180.33,0.0,540.99,False
103931,2025-01-03,10052,East,Home,Mobile,5,61.94,0.2,247.76,False
102572,2025-12-13,10418,North,Electronics,Mobile,1,268.69,0.0,268.69,False
